Địa phương,Năm,Tổng số,Tiểu học,Trung học cơ sở,Trung học phổ thông
geoId-TBH,2019,144435.0,67850.0,48035.0,28550.0
geoId-TBH,2020,148149.0,69409.0,50098.0,28642.0
geoId-TBH,2021,150129.0,71317.0,50382.0,28430.0
geoId-TNN,2004,105540.0,42158.0,43911.0,19471.0
geoId-TNN,2005,101237.0,39655.0,39992.0,21590.0
geoId-TNN,2006,97451.0,38060.0,38912.0,20479.0
geoId-TNN,2007,94386.0,37708.0,34708.0,21970.0
geoId-TNN,2008,89435.0,37899.0,32366.0,19170.0
geoId-TNN,2009,91369.0,38195.0,32892.0,20282.0
geoId-TNN,2010,88879.0,41260.0,29503.0,18116.0
geoId-TNN,2011,86395.0,38268.0,28243.0,19884.0
geoId-TNN,2012,82538.0,37566.0,28338.0,16634.0
geoId-TNN,2013,89772.0,41684.0,29583.0,18505.0
geoId-TNN,2014,90721.0,42133.0,30652.0,17936.0
geoId-TNN,2015,93755.0,44896.0,30683.0,18176.0
geoId-TNN,2016,96952.0,47319.0,30986.0,18647.0
geoId-TNN,2017,100631.0,49761.0,31907.0,18963.0
geoId-TNN,2018,105988.0,53463.0,33005.0,19520.0
geoId-TNN,2019,95307.0,56042.0,34547.0,4718.0
geoId-TNN,2020,114472.0,57787.0,36831.0,19854.0
geoId-TNN,2021,118035.0,59843.0,38437.0,19755.0
geoId-TTH,2004,125940.0,61558.0,46253.0,18129.0
geoId-TTH,2005,125913.0,57841.0,47337.0,20735.0
geoId-TTH,2006,124643.0,53906.0,47276.0,23461.0
geoId-TTH,2007,120301.0,51044.0,46768.0,22489.0
geoId-TTH,2008,115964.0,48697.0,42513.0,24754.0
geoId-TTH,2009,114273.0,47854.0,41400.0,25019.0
geoId-TTH,2010,111901.0,47274.0,39160.0,25467.0
geoId-TTH,2011,111469.0,46694.0,38893.0,25882.0
geoId-TTH,2012,105656.0,45168.0,35879.0,24609.0
geoId-TTH,2013,102648.0,44811.0,34516.0,23321.0
geoId-TTH,2014,100040.0,43922.0,34252.0,21866.0
geoId-TTH,2015,98312.0,43557.0,34080.0,20675.0
geoId-TTH,2016,95808.0,41513.0,33838.0,20457.0
geoId-TTH,2017,96675.0,42882.0,33627.0,20166.0
geoId-TTH,2018,98341.0,44773.0,33131.0,20437.0
geoId-TTH,2019,99784.0,45953.0,33218.0,20613.0
geoId-TTH,2020,101441.0,47105.0,33226.0,21110.0
geoId-TTH,2021,102947.0,51013.0,31285.0,20649.0
geoId-TGG,2004,146022.0,67271.0,55561.0,23190.0
geoId-TGG,2005,142667.0,65539.0,52587.0,24541.0
geoId-TGG,2006,139366.0,64948.0,52219.0,22199.0
geoId-TGG,2007,138070.0,64487.0,49084.0,24499.0
geoId-TGG,2008,136861.0,63399.0,49141.0,24321.0
geoId-TGG,2009,136505.0,67101.0,46124.0,23280.0
geoId-TGG,2010,136950.0,67648.0,46295.0,23007.0
geoId-TGG,2011,137767.0,67595.0,47119.0,23053.0
geoId-TGG,2012,137798.0,67984.0,46845.0,22969.0
geoId-TGG,2013,139365.0,68496.0,48575.0,22294.0
geoId-TGG,2014,140343.0,67173.0,50855.0,22315.0
geoId-TGG,2015,141181.0,67843.0,50790.0,22548.0
geoId-TGG,2016,139541.0,64621.0,50858.0,24062.0
geoId-TGG,2017,140096.0,64762.0,51111.0,24223.0
geoId-TGG,2018,141968.0,66770.0,49633.0,25565.0
geoId-TGG,2019,140677.0,65667.0,49578.0,25432.0
geoId-TGG,2020,142497.0,64585.0,51381.0,26531.0
geoId-TGG,2021,140132.0,66918.0,48392.0,24822.0
geoId-HCM,2004,420687.0,191518.0,149076.0,80093.0
geoId-HCM,2005,427915.0,195511.0,149374.0,83030.0
geoId-HCM,2006,435704.0,198935.0,153521.0,83248.0
geoId-HCM,2007,443825.0,198440.0,156129.0,89256.0
geoId-HCM,2008,453482.0,207221.0,153331.0,92930.0
geoId-HCM,2009,469601.0,226764.0,150584.0,92253.0
geoId-HCM,2010,478018.0,235520.0,149543.0,92955.0
geoId-HCM,2011,494264.0,240134.0,156847.0,97283.0
geoId-HCM,2012,504606.0,249738.0,157295.0,97573.0
geoId-HCM,2013,524853.0,262422.0,168129.0,94302.0
geoId-HCM,2014,544161.0,268035.0,181580.0,94546.0
geoId-HCM,2015,565190.0,281300.0,185687.0,98203.0
geoId-HCM,2016,576837.0,278801.0,193255.0,104781.0
geoId-HCM,2017,596833.0,290044.0,199804.0,106985.0
geoId-HCM,2018,626944.0,313888.0,202501.0,110555.0
geoId-HCM,2019,643398.0,315530.0,211380.0,116488.0
geoId-HCM,2020,656849.0,315268.0,221560.0,120021.0
geoId-HCM,2021,662739.0,327490.0,216003.0,119246.0
geoId-NT,2004,1127083.0,510387.0,435071.0,181625.0
geoId-NT,2005,1113166.0,486761.0,424055.0,202350.0
geoId-NT,2006,1078909.0,461920.0,410395.0,206594.0
geoId-NT,2007,1026969.0,446976.0,380919.0,199074.0
geoId-NT,2008,978416.0,440164.0,351780.0,186472.0
geoId-NT,2009,961884.0,444059.0,338257.0,179568.0
geoId-NT,2010,961651.0,460248.0,320028.0,181375.0
geoId-NT,2011,1003052.0,512875.0,312528.0,177649.0
geoId-NT,2012,950677.0,470958.0,315415.0,164304.0
geoId-NT,2013,975583.0,494144.0,318689.0,162750.0
geoId-NT,2014,984552.0,496519.0,329957.0,158076.0
geoId-NT,2015,1017021.0,519234.0,337316.0,160471.0
geoId-NT,2016,1044283.0,537406.0,344650.0,162227.0
geoId-NT,2017,1076968.0,555321.0,355658.0,165989.0
geoId-NT,2018,1125068.0,588696.0,367087.0,169285.0
geoId-NT,2019,1163156.0,608440.0,379790.0,174926.0
geoId-NT,2020,1205835.0,626035.0,400255.0,179545.0
geoId-NT,2021,1241800.0,641374.0,417076.0,183350.0
geoId-TVH,2004,88877.0,40156.0,34735.0,13986.0
geoId-TVH,2005,81961.0,38055.0,29318.0,14588.0
geoId-TVH,2006,77178.0,37317.0,26814.0,13047.0
geoId-TVH,2007,75399.0,37726.0,24654.0,13019.0
geoId-TVH,2008,73123.0,36616.0,24187.0,12320.0
geoId-TVH,2009,72365.0,38123.0,23607.0,10635.0
geoId-TVH,2010,73507.0,39343.0,24004.0,10160.0
geoId-TVH,2011,74104.0,39062.0,25365.0,9677.0
geoId-TVH,2012,74184.0,39287.0,25463.0,9434.0
geoId-TVH,2013,76097.0,39397.0,26418.0,10282.0
geoId-TVH,2014,77541.0,39589.0,27416.0,10536.0
geoId-TVH,2015,78652.0,40037.0,27493.0,11122.0
geoId-TVH,2016,79342.0,39659.0,27595.0,12088.0
geoId-TVH,2017,80798.0,40251.0,28023.0,12524.0
geoId-TVH,2018,83053.0,42084.0,27776.0,13193.0
geoId-TVH,2019,84224.0,42229.0,27938.0,14057.0
geoId-TVH,2020,86337.0,42521.0,28998.0,14818.0
geoId-TVH,2021,86965.0,42817.0,28764.0,15384.0
geoId-TQG,2004,84457.0,32535.0,34168.0,17754.0
geoId-TQG,2005,82390.0,30069.0,32095.0,20226.0
geoId-TQG,2006,77813.0,28114.0,29614.0,20085.0
geoId-TQG,2007,71305.0,27576.0,26605.0,17124.0
geoId-TQG,2008,66045.0,27087.0,23391.0,15567.0
geoId-TQG,2009,64174.0,27362.0,22117.0,14695.0
geoId-TQG,2010,62653.0,27497.0,20992.0,14164.0
geoId-TQG,2011,59419.0,25818.0,20174.0,13427.0
geoId-TQG,2012,62192.0,29201.0,20354.0,12637.0
geoId-TQG,2013,61963.0,29415.0,20485.0,12063.0
geoId-TQG,2014,62498.0,29600.0,21294.0,11604.0
geoId-TQG,2015,65620.0,32021.0,21798.0,11801.0
geoId-TQG,2016,67333.0,33581.0,21767.0,11985.0
geoId-TQG,2017,69516.0,35025.0,22398.0,12093.0
geoId-TQG,2018,73069.0,37547.0,22845.0,12677.0
geoId-TQG,2019,74536.0,37951.0,23791.0,12794.0
geoId-TQG,2020,77850.0,39209.0,25676.0,12965.0
geoId-TQG,2021,79143.0,40337.0,25657.0,13149.0
geoId-TNN,2004,586437.0,303766.0,202617.0,80054.0
geoId-TNN,2005,593444.0,294989.0,207558.0,90897.0
geoId-TNN,2006,582263.0,283303.0,208266.0,90694.0
geoId-TNN,2007,597276.0,278324.0,213361.0,105591.0
geoId-TNN,2008,585527.0,272577.0,207735.0,105215.0
geoId-TNN,2009,571277.0,271667.0,198973.0,100637.0
geoId-TNN,2010,569095.0,270784.0,193922.0,104389.0
geoId-TNN,2011,569939.0,272213.0,193691.0,104035.0
geoId-TNN,2012,564139.0,268893.0,190970.0,104276.0
geoId-TNN,2013,564490.0,270113.0,190986.0,103391.0
geoId-TNN,2014,569546.0,278198.0,192291.0,99057.0
geoId-TNN,2015,572087.0,284483.0,188180.0,99424.0
geoId-TNN,2016,570662.0,281048.0,189507.0,100107.0
geoId-TNN,2017,577697.0,287071.0,192153.0,98473.0
geoId-TNN,2018,589835.0,298471.0,194877.0,96487.0
geoId-TNN,2019,597635.0,299009.0,200524.0,98102.0
geoId-TNN,2020,611191.0,301322.0,208570.0,101299.0
geoId-TNN,2021,623579.0,312879.0,207349.0,103351.0
geoId-TNH,2004,92403.0,45733.0,36032.0,10638.0
geoId-TNH,2005,92159.0,43219.0,34518.0,14422.0
geoId-TNH,2006,88649.0,42248.0,33439.0,12962.0
geoId-TNH,2007,89148.0,41666.0,31839.0,15643.0
geoId-TNH,2008,86929.0,40685.0,31135.0,15109.0
geoId-TNH,2009,86938.0,42030.0,29574.0,15334.0
geoId-TNH,2010,86513.0,42867.0,28455.0,15191.0
geoId-TNH,2011,86359.0,42939.0,28850.0,14570.0
geoId-TNH,2012,85542.0,43229.0,28250.0,14063.0
geoId-TNH,2013,87518.0,44613.0,29508.0,13397.0
geoId-TNH,2014,87778.0,45626.0,29027.0,13125.0
geoId-TNH,2015,90634.0,46599.0,30564.0,13471.0
geoId-TNH,2016,91347.0,45681.0,31209.0,14457.0
geoId-TNH,2017,93054.0,46186.0,32080.0,14788.0
geoId-TNH,2018,95340.0,48139.0,32038.0,15163.0
geoId-TNH,2019,96254.0,47436.0,33220.0,15598.0
geoId-TNH,2020,98153.0,47627.0,34237.0,16289.0
geoId-TNH,2021,98338.0,48217.0,33455.0,16666.0
geoId-VLG,2004,96009.0,39654.0,37450.0,18905.0
geoId-VLG,2005,91965.0,37705.0,34361.0,19899.0
geoId-VLG,2006,88578.0,37784.0,32120.0,18674.0
geoId-VLG,2007,81340.0,37426.0,24947.0,18967.0
geoId-VLG,2008,83267.0,35447.0,29723.0,18097.0
geoId-VLG,2009,84467.0,38562.0,28217.0,17688.0
geoId-VLG,2010,82967.0,38757.0,27053.0,17157.0
geoId-VLG,2011,81445.0,37990.0,26489.0,16966.0
geoId-VLG,2012,81187.0,37665.0,26893.0,16629.0
geoId-VLG,2013,81933.0,38641.0,28147.0,15145.0
geoId-VLG,2014,82274.0,37972.0,29322.0,14980.0
geoId-VLG,2015,82712.0,39076.0,28538.0,15098.0
geoId-VLG,2016,82179.0,38026.0,28063.0,16090.0
geoId-VLG,2017,83424.0,38512.0,28727.0,16185.0
geoId-VLG,2018,84586.0,40035.0,28130.0,16421.0
geoId-VLG,2019,85360.0,40252.0,28904.0,16204.0
geoId-VLG,2020,85547.0,39287.0,30090.0,16170.0
geoId-VLG,2021,85913.0,40637.0,29275.0,16001.0
geoId-VPC,2004,120518.0,48341.0,50528.0,21649.0
geoId-VPC,2005,112226.0,43878.0,45226.0,23122.0
geoId-VPC,2006,110052.0,43220.0,43465.0,23367.0
geoId-VPC,2007,106803.0,41512.0,40781.0,24510.0
geoId-VPC,2008,86190.0,34509.0,31386.0,20295.0
geoId-VPC,2009,81513.0,35035.0,29736.0,16742.0
geoId-VPC,2010,78414.0,35504.0,27095.0,15815.0
geoId-VPC,2011,84034.0,37649.0,27193.0,19192.0
geoId-VPC,2012,83646.0,38854.0,26444.0,18348.0
geoId-VPC,2013,85921.0,41828.0,26702.0,17391.0
geoId-VPC,2014,87770.0,43746.0,28099.0,15925.0
geoId-VPC,2015,89511.0,45870.0,27942.0,15699.0
geoId-VPC,2016,92983.0,47502.0,29952.0,15529.0
geoId-VPC,2017,97059.0,49298.0,31851.0,15910.0
geoId-VPC,2018,104409.0,53985.0,34089.0,16335.0
geoId-VPC,2019,112015.0,56521.0,35368.0,20126.0
geoId-VPC,2020,116018.0,57943.0,37370.0,20705.0
geoId-VPC,2021,117031.0,60111.0,38608.0,18312.0
geoId-YBI,2004,78568.0,36356.0,29711.0,12501.0
geoId-YBI,2005,77015.0,33886.0,28953.0,14176.0
geoId-YBI,2006,74906.0,31724.0,28359.0,14823.0
geoId-YBI,2007,70254.0,30722.0,26621.0,12911.0
geoId-YBI,2008,66137.0,30500.0,24206.0,11431.0
geoId-YBI,2009,64147.0,30776.0,22571.0,10800.0
geoId-YBI,2010,63719.0,31667.0,21151.0,10901.0
geoId-YBI,2011,63849.0,32248.0,21109.0,10492.0
geoId-YBI,2012,64407.0,32997.0,21603.0,9807.0
geoId-YBI,2013,65564.0,34163.0,22006.0,9395.0
geoId-YBI,2014,66780.0,34549.0,23071.0,9160.0
geoId-YBI,2015,68700.0,35401.0,23906.0,9393.0
geoId-YBI,2016,70576.0,36578.0,24475.0,9523.0
geoId-YBI,2017,72524.0,37443.0,25262.0,9819.0
geoId-YBI,2018,75481.0,39077.0,26234.0,10170.0
geoId-YBI,2019,74457.0,40420.0,26666.0,7371.0
geoId-YBI,2020,79955.0,41303.0,27845.0,10807.0
geoId-YBI,2021,81876.0,42123.0,28627.0,11126.0
geoId-DBN,2004,41994.0,26187.0,11014.0,4793.0
geoId-DBN,2005,44411.0,25088.0,13714.0,5609.0
geoId-DBN,2006,44379.0,25376.0,12801.0,6202.0
geoId-DBN,2007,44059.0,23677.0,13561.0,6821.0
geoId-DBN,2008,44729.0,25041.0,14376.0,5312.0
geoId-DBN,2009,47405.0,26071.0,15254.0,6080.0
geoId-DBN,2010,48147.0,27262.0,14866.0,6019.0
geoId-DBN,2011,49999.0,28354.0,15224.0,6421.0
geoId-DBN,2012,51195.0,29279.0,15573.0,6343.0
geoId-DBN,2013,52480.0,30112.0,16053.0,6315.0
geoId-DBN,2014,54007.0,30372.0,17534.0,6101.0
geoId-DBN,2015,55701.0,30999.0,18237.0,6465.0
geoId-DBN,2016,57056.0,31297.0,19325.0,6434.0
geoId-DBN,2017,58561.0,31804.0,20128.0,6629.0
geoId-DBN,2018,60779.0,33197.0,20733.0,6849.0
geoId-DBN,2019,75091.0,33952.0,21545.0,19594.0
geoId-DBN,2020,65494.0,35230.0,22176.0,8088.0
geoId-DBN,2021,68133.0,36624.0,22849.0,8660.0
geoId-DNG,2004,77487.0,32514.0,29360.0,15613.0
geoId-DNG,2005,77479.0,31129.0,29385.0,16965.0
geoId-DNG,2006,75521.0,29283.0,29382.0,16856.0
geoId-DNG,2007,74371.0,28562.0,27641.0,18168.0
geoId-DNG,2008,73988.0,28066.0,27468.0,18454.0
geoId-DNG,2009,74015.0,30460.0,25203.0,18352.0
geoId-DNG,2010,73802.0,31753.0,23518.0,18531.0
geoId-DNG,2011,74585.0,33357.0,22971.0,18257.0
geoId-DNG,2012,75918.0,35031.0,22526.0,18361.0
geoId-DNG,2013,77077.0,37160.0,23514.0,16403.0
geoId-DNG,2014,78949.0,38792.0,24710.0,15447.0
geoId-DNG,2015,81430.0,40536.0,25672.0,15222.0
geoId-DNG,2016,83020.0,39823.0,27461.0,15736.0
geoId-DNG,2017,86866.0,42188.0,29016.0,15662.0
geoId-DNG,2018,92219.0,45693.0,30280.0,16246.0
geoId-DNG,2019,95813.0,47163.0,31459.0,17191.0
geoId-DNG,2020,100501.0,48453.0,33507.0,18541.0
geoId-DNG,2021,103244.0,52348.0,32153.0,18743.0
geoId-ST,2004,999865.0,462181.0,366907.0,170777.0
geoId-ST,2005,1012654.0,461818.0,366686.0,184150.0
geoId-ST,2006,1015834.0,464071.0,368237.0,183526.0
geoId-ST,2007,1008174.0,453984.0,360167.0,194023.0
geoId-ST,2008,1015449.0,462008.0,351342.0,202099.0
geoId-ST,2009,1029812.0,491803.0,339052.0,198957.0
geoId-ST,2010,1041477.0,511807.0,331042.0,198628.0
geoId-ST,2011,1064588.0,521177.0,341805.0,201606.0
geoId-ST,2012,1080552.0,538336.0,340317.0,201899.0
geoId-ST,2013,1121137.0,566383.0,362706.0,192048.0
geoId-ST,2014,1160217.0,584600.0,384869.0,190748.0
geoId-ST,2015,1206417.0,615213.0,393630.0,197574.0
geoId-ST,2016,1232137.0,613375.0,409015.0,209747.0
geoId-ST,2017,1279607.0,640897.0,424949.0,213761.0
geoId-ST,2018,1342817.0,690353.0,433502.0,218962.0
geoId-ST,2019,1388380.0,703715.0,456154.0,228511.0
geoId-ST,2020,1426252.0,709224.0,480603.0,236425.0
geoId-ST,2021,1449298.0,738112.0,473549.0,237637.0
geoId-DLK,2004,226236.0,111639.0,82623.0,31974.0
geoId-DLK,2005,226538.0,106124.0,81726.0,38688.0
geoId-DLK,2006,225524.0,101718.0,83359.0,40447.0
geoId-DLK,2007,220758.0,96461.0,80527.0,43770.0
geoId-DLK,2008,213061.0,91725.0,77402.0,43934.0
geoId-DLK,2009,201262.0,90839.0,73750.0,36673.0
geoId-DLK,2010,194144.0,87662.0,69475.0,37007.0
geoId-DLK,2011,191463.0,86157.0,68832.0,36474.0
geoId-DLK,2012,181635.0,77421.0,66427.0,37787.0
geoId-DLK,2013,180722.0,79050.0,62511.0,39161.0
geoId-DLK,2014,182604.0,84099.0,62479.0,36026.0
geoId-DLK,2015,182195.0,86093.0,60464.0,35638.0
geoId-DLK,2016,179240.0,84506.0,59505.0,35229.0
geoId-DLK,2017,180662.0,86982.0,59762.0,33918.0
geoId-DLK,2018,182636.0,90834.0,59858.0,31944.0
geoId-DLK,2019,184914.0,91313.0,61317.0,32284.0
geoId-DLK,2020,188377.0,91324.0,63914.0,33139.0
geoId-DLK,2021,193198.0,95758.0,63772.0,33668.0
geoId-DNG1,2004,48528.0,27441.0,15997.0,5090.0
geoId-DNG1,2005,48363.0,27359.0,16902.0,4102.0
geoId-DNG1,2006,48511.0,26225.0,15491.0,6795.0
geoId-DNG1,2007,54151.0,26866.0,17954.0,9331.0
geoId-DNG1,2008,56364.0,28336.0,19023.0,9005.0
geoId-DNG1,2009,55487.0,27922.0,18276.0,9289.0
geoId-DNG1,2010,56642.0,28247.0,18797.0,9598.0
geoId-DNG1,2011,57650.0,28476.0,19227.0,9947.0
geoId-DNG1,2012,58413.0,29073.0,19425.0,9915.0
geoId-DNG1,2013,59041.0,29793.0,19385.0,9863.0
geoId-DNG1,2014,60476.0,30701.0,19940.0,9835.0
geoId-DNG1,2015,61706.0,31749.0,19754.0,10203.0
geoId-DNG1,2016,62451.0,31736.0,20199.0,10516.0
geoId-DNG1,2017,63744.0,32747.0,20460.0,10537.0
geoId-DNG1,2018,65927.0,34114.0,21248.0,10565.0
geoId-DNG1,2019,65600.0,32862.0,21873.0,10865.0
geoId-DNG1,2020,68760.0,34406.0,23064.0,11290.0
geoId-DNG1,2021,70699.0,36020.0,22962.0,11717.0
geoId-MRD,2004,1505973.0,740945.0,553415.0,211613.0
geoId-MRD,2005,1457235.0,708779.0,523254.0,225202.0
geoId-MRD,2006,1406783.0,690138.0,496713.0,219932.0
geoId-MRD,2007,1374003.0,679936.0,468325.0,225742.0
geoId-MRD,2008,1350899.0,671773.0,460796.0,218330.0
geoId-MRD,2009,1353920.0,700890.0,435456.0,217574.0
geoId-MRD,2010,1366817.0,723717.0,428644.0,214456.0
geoId-MRD,2011,1370076.0,719374.0,438891.0,211811.0
geoId-MRD,2012,1379924.0,720062.0,445212.0,214650.0
geoId-MRD,2013,1399577.0,733110.0,465346.0,201121.0
geoId-MRD,2014,1414853.0,728543.0,486120.0,200190.0
geoId-MRD,2015,1426871.0,734872.0,487148.0,204851.0
geoId-MRD,2016,1418789.0,709408.0,490959.0,218422.0
geoId-MRD,2017,1431545.0,710448.0,498152.0,222945.0
geoId-MRD,2018,1455389.0,734929.0,490411.0,230049.0
geoId-MRD,2019,1464393.0,731611.0,496234.0,236548.0
geoId-MRD,2020,1476739.0,717383.0,514111.0,245245.0
geoId-MRD,2021,1458720.0,721436.0,492023.0,245261.0
geoId-RRD,2004,1800170.0,717893.0,735542.0,346735.0
geoId-RRD,2005,1731308.0,681668.0,682940.0,366700.0
geoId-RRD,2006,1721504.0,677181.0,647368.0,396955.0
geoId-RRD,2007,1658821.0,643719.0,612188.0,402914.0
geoId-RRD,2008,1600051.0,640412.0,570575.0,389064.0
geoId-RRD,2009,1565672.0,659365.0,539562.0,366745.0
geoId-RRD,2010,1568819.0,678751.0,525869.0,364199.0
geoId-RRD,2011,1547202.0,682721.0,511116.0,353365.0
geoId-RRD,2012,1560389.0,712335.0,506683.0,341371.0
geoId-RRD,2013,1574259.0,750439.0,505854.0,317966.0
geoId-RRD,2014,1607205.0,769927.0,530263.0,307015.0
geoId-RRD,2015,1652278.0,810529.0,535256.0,306493.0
geoId-RRD,2016,1695734.0,835409.0,552093.0,308232.0
geoId-RRD,2017,1759332.0,873756.0,573217.0,312359.0
geoId-RRD,2018,1871907.0,946808.0,596405.0,328694.0
geoId-RRD,2019,1943136.0,976309.0,624323.0,342504.0
geoId-RRD,2020,2028653.0,1010101.0,660838.0,357714.0
geoId-RRD,2021,2092929.0,1049032.0,680380.0,363517.0
geoId-DNI,2004,231561.0,104521.0,88697.0,38343.0
geoId-DNI,2005,233715.0,104521.0,89422.0,39772.0
geoId-DNI,2006,234563.0,104011.0,89147.0,41405.0
geoId-DNI,2007,216672.0,95818.0,81091.0,39763.0
geoId-DNI,2008,217541.0,93079.0,78946.0,45516.0
geoId-DNI,2009,217587.0,97985.0,74441.0,45161.0
geoId-DNI,2010,214876.0,101125.0,71013.0,42738.0
geoId-DNI,2011,216410.0,101791.0,71460.0,43159.0
geoId-DNI,2012,218220.0,103643.0,71340.0,43237.0
geoId-DNI,2013,222922.0,108877.0,73907.0,40138.0
geoId-DNI,2014,228266.0,112839.0,76865.0,38562.0
geoId-DNI,2015,237155.0,119325.0,77724.0,40106.0
geoId-DNI,2016,241746.0,120372.0,79485.0,41889.0
geoId-DNI,2017,250342.0,126054.0,82249.0,42039.0
geoId-DNI,2018,259134.0,134454.0,83677.0,41003.0
geoId-DNI,2019,271744.0,139512.0,88949.0,43283.0
geoId-DNI,2020,280605.0,141741.0,94149.0,44715.0
geoId-DNI,2021,287007.0,147224.0,94362.0,45421.0
geoId-DTP,2004,150249.0,71728.0,58917.0,19604.0
geoId-DTP,2005,143444.0,67692.0,54912.0,20840.0
geoId-DTP,2006,140501.0,67050.0,50674.0,22777.0
geoId-DTP,2007,139400.0,66986.0,48469.0,23945.0
geoId-DTP,2008,130332.0,64943.0,45777.0,19612.0
geoId-DTP,2009,134197.0,67142.0,43237.0,23818.0
geoId-DTP,2010,133918.0,68794.0,43160.0,21964.0
geoId-DTP,2011,134363.0,68655.0,44356.0,21352.0
geoId-DTP,2012,134903.0,69305.0,43783.0,21815.0
geoId-DTP,2013,135628.0,70378.0,45347.0,19903.0
geoId-DTP,2014,137568.0,70873.0,46389.0,20306.0
geoId-DTP,2015,138607.0,71952.0,46312.0,20343.0
geoId-DTP,2016,137185.0,68503.0,47165.0,21517.0
geoId-DTP,2017,137714.0,67708.0,48506.0,21500.0
geoId-DTP,2018,140462.0,69538.0,48333.0,22591.0
geoId-DTP,2019,140257.0,67754.0,49409.0,23094.0
geoId-DTP,2020,141544.0,66508.0,51090.0,23946.0
geoId-DTP,2021,139695.0,66598.0,48568.0,24529.0
