Địa phương,Năm,Tổng số,Tiểu học,Trung học cơ sở,Trung học phổ thông
geoId-HBH,2013,132961.0,64107.0,43861.0,24993.0
geoId-HBH,2014,135407.0,66303.0,45268.0,23836.0
geoId-HBH,2015,138896.0,69118.0,45683.0,24095.0
geoId-HBH,2016,142659.0,71303.0,47054.0,24302.0
geoId-HBH,2017,148180.0,74942.0,48342.0,24896.0
geoId-HBH,2018,155187.0,79927.0,50912.0,24348.0
geoId-HBH,2019,159518.0,81255.0,52708.0,25555.0
geoId-HBH,2020,167038.0,85244.0,55290.0,26504.0
geoId-HBH,2021,170715.0,86413.0,57804.0,26498.0
geoId-HYN,2002,241108.0,102308.0,101010.0,37790.0
geoId-HYN,2003,235516.0,96125.0,99815.0,39576.0
geoId-HYN,2004,231140.0,89157.0,98504.0,43479.0
geoId-HYN,2005,222561.0,84637.0,89282.0,48642.0
geoId-HYN,2006,215756.0,82482.0,81987.0,51287.0
geoId-HYN,2007,205752.0,80664.0,76917.0,48171.0
geoId-HYN,2008,191025.0,77602.0,69863.0,43560.0
geoId-HYN,2009,184640.0,76924.0,66568.0,41148.0
geoId-HYN,2010,179944.0,77757.0,63568.0,38619.0
geoId-HYN,2011,178193.0,78361.0,62602.0,37230.0
geoId-HYN,2012,177555.0,80503.0,59929.0,37123.0
geoId-HYN,2013,179750.0,85985.0,59128.0,34637.0
geoId-HYN,2014,182573.0,89151.0,60343.0,33079.0
geoId-HYN,2015,186947.0,94706.0,59562.0,32679.0
geoId-HYN,2016,192507.0,98298.0,61615.0,32594.0
geoId-HYN,2017,200710.0,102801.0,64926.0,32983.0
geoId-HYN,2018,215295.0,112497.0,69402.0,33396.0
geoId-HYN,2019,224383.0,116912.0,74004.0,33467.0
geoId-HYN,2020,233983.0,121073.0,77829.0,35081.0
geoId-HYN,2021,243335.0,126241.0,80275.0,36819.0
geoId-HDG,2002,356775.0,145128.0,150681.0,60966.0
geoId-HDG,2003,345834.0,138638.0,145530.0,61666.0
geoId-HDG,2004,333252.0,128695.0,140040.0,64517.0
geoId-HDG,2005,318912.0,122809.0,127540.0,68563.0
geoId-HDG,2006,309327.0,120479.0,118135.0,70713.0
geoId-HDG,2007,299051.0,119154.0,110792.0,69105.0
geoId-HDG,2008,285432.0,116639.0,103029.0,65764.0
geoId-HDG,2009,279664.0,117058.0,99745.0,62861.0
geoId-HDG,2010,272645.0,117645.0,95205.0,59795.0
geoId-HDG,2011,267777.0,117105.0,94868.0,55804.0
geoId-HDG,2012,269837.0,120447.0,95557.0,53833.0
geoId-HDG,2013,268765.0,126259.0,90985.0,51521.0
geoId-HDG,2014,274576.0,129867.0,93823.0,50886.0
geoId-HDG,2015,281619.0,139346.0,92037.0,50236.0
geoId-HDG,2016,288186.0,146165.0,92658.0,49363.0
geoId-HDG,2017,300877.0,154747.0,96305.0,49825.0
geoId-HDG,2018,318661.0,167636.0,100665.0,50360.0
geoId-HDG,2019,328192.0,171984.0,105320.0,50888.0
geoId-HDG,2020,348258.0,180419.0,113510.0,54329.0
geoId-HDG,2021,362543.0,187176.0,119588.0,55779.0
geoId-HPG,2002,351211.0,149377.0,141438.0,60396.0
geoId-HPG,2003,342310.0,140562.0,138289.0,63459.0
geoId-HPG,2004,334119.0,128844.0,137457.0,67818.0
geoId-HPG,2005,323403.0,120778.0,128668.0,73957.0
geoId-HPG,2006,315403.0,117101.0,120310.0,77992.0
geoId-HPG,2007,304992.0,114308.0,113162.0,77522.0
geoId-HPG,2008,291855.0,112599.0,103509.0,75747.0
geoId-HPG,2009,284851.0,116620.0,96281.0,71950.0
geoId-HPG,2010,282245.0,120906.0,90806.0,70533.0
geoId-HPG,2011,273312.0,121772.0,88365.0,63175.0
geoId-HPG,2012,277786.0,128740.0,88700.0,60346.0
geoId-HPG,2013,283115.0,138730.0,87509.0,56876.0
geoId-HPG,2014,290109.0,145216.0,92154.0,52739.0
geoId-HPG,2015,301220.0,154898.0,93709.0,52613.0
geoId-HPG,2016,313035.0,163184.0,96969.0,52882.0
geoId-HPG,2017,329299.0,172244.0,103643.0,53412.0
geoId-HPG,2018,354282.0,187422.0,109311.0,57549.0
geoId-HPG,2019,371658.0,192337.0,117497.0,61824.0
geoId-HPG,2020,385401.0,196501.0,127159.0,61741.0
geoId-HPG,2021,396458.0,200212.0,132516.0,63730.0
geoId-HGG,2002,,,,
geoId-HGG,2003,,,,
geoId-HGG,2004,135855.0,68526.0,51066.0,16263.0
geoId-HGG,2005,130707.0,64957.0,47779.0,17971.0
geoId-HGG,2006,127585.0,64413.0,44497.0,18675.0
geoId-HGG,2007,122993.0,62955.0,41027.0,19011.0
geoId-HGG,2008,119345.0,62066.0,39483.0,17796.0
geoId-HGG,2009,118639.0,65138.0,37419.0,16082.0
geoId-HGG,2010,119655.0,67181.0,37004.0,15470.0
geoId-HGG,2011,123222.0,67497.0,39442.0,16283.0
geoId-HGG,2012,125186.0,68800.0,39771.0,16615.0
geoId-HGG,2013,127933.0,70231.0,41728.0,15974.0
geoId-HGG,2014,128774.0,69033.0,43800.0,15941.0
geoId-HGG,2015,129762.0,69375.0,43747.0,16640.0
geoId-HGG,2016,129367.0,67049.0,44557.0,17761.0
geoId-HGG,2017,130359.0,66683.0,45557.0,18119.0
geoId-HGG,2018,218759.0,121257.0,70900.0,26602.0
geoId-HGG,2019,133597.0,68754.0,45641.0,19202.0
geoId-HGG,2020,134662.0,67192.0,47260.0,20210.0
geoId-HGG,2021,131893.0,66425.0,45094.0,20374.0
,2002,5555.0,,,5555.0
,2003,4112.0,,,4112.0
,2004,4098.0,,,4098.0
,2005,,,,
,2006,4260.0,,,4260.0
,2007,4270.0,,,4270.0
,2008,,,,
,2009,,,,
,2010,,,,
,2011,,,,
,2012,,,,
,2013,,,,
,2014,,,,
,2015,,,,
,2016,,,,
,2017,,,,
,2018,,,,
,2019,,,,
,2020,,,,
,2021,,,,
geoId-KHA,2002,241264.0,128659.0,84598.0,28007.0
geoId-KHA,2003,242455.0,122955.0,89267.0,30233.0
geoId-KHA,2004,239601.0,113657.0,93167.0,32777.0
geoId-KHA,2005,236686.0,107250.0,92970.0,36466.0
geoId-KHA,2006,231868.0,103029.0,91583.0,37256.0
geoId-KHA,2007,224085.0,99862.0,85655.0,38568.0
geoId-KHA,2008,217206.0,97535.0,80436.0,39235.0
geoId-KHA,2009,215792.0,101272.0,75137.0,39383.0
geoId-KHA,2010,213027.0,102048.0,71845.0,39134.0
geoId-KHA,2011,211593.0,101184.0,72236.0,38173.0
geoId-KHA,2012,209241.0,101146.0,71661.0,36434.0
geoId-KHA,2013,210998.0,101594.0,73789.0,35615.0
geoId-KHA,2014,211506.0,100656.0,75679.0,35171.0
geoId-KHA,2015,211688.0,101552.0,74872.0,35264.0
geoId-KHA,2016,209106.0,97368.0,75536.0,36202.0
geoId-KHA,2017,211034.0,98721.0,76088.0,36225.0
geoId-KHA,2018,215083.0,103512.0,75330.0,36241.0
geoId-KHA,2019,217757.0,105380.0,75603.0,36774.0
geoId-KHA,2020,220331.0,105492.0,77535.0,37304.0
geoId-KHA,2021,221613.0,111507.0,72893.0,37213.0
geoId-KGG,2002,335428.0,203786.0,103592.0,28050.0
geoId-KGG,2003,332720.0,188635.0,112359.0,31726.0
geoId-KGG,2004,329689.0,176977.0,116225.0,36487.0
geoId-KGG,2005,320408.0,166676.0,113933.0,39799.0
geoId-KGG,2006,312332.0,161834.0,109476.0,41022.0
geoId-KGG,2007,302076.0,159389.0,100869.0,41818.0
